gx     gy    gz     ax    ay    az
64878  182  64586  63467  12871  60916
64875  176  64578  63919  13640  60937
64873  167  64586  64289  14661  61731
64876  166  64577  64532  15934  62556
64884  171  64576  64471  17387  62207
64874  177  64569  52  19378  61209
64882  162  64573  65482  19939  61951
64878  169  64574  57  19670  61873
64892  177  64592  65330  20204  59518
64884  165  64570  65404  22180  57131
64876  166  64577  65302  23854  56518
64879  168  64581  49  24979  57235
64870  168  64582  1175  24208  59117
64878  160  64578  1689  25185  57631
64874  156  64589  258  28655  55124
64888  174  64575  325  26156  55817
64878  161  64572  1089  23598  56484
64886  178  64586  675  22461  56516
64868  163  64581  64966  22548  56278
64875  169  64574  63778  23055  56163
64876  162  64576  62701  23441  56454
64872  181  64584  61958  22906  57040
64865  174  64580  62136  20807  57017
64870  167  64577  62489  18630  57006
64878  170  64577  62157  16534  57998
64877  161  64579  61262  14860  57323
64878  176  64583  60315  13494  60928
64884  175  64575  60282  12391  60199
64867  165  64584  60218  12413  59988
64876  182  64578  60086  12930  61148
64869  173  64584  60273  12982  62273
64874  170  64582  60227  12635  61842
64877  166  64582  59816  12543  60837
64889  171  64592  59101  12787  59246
64873  169  64597  58460  13849  59415
64873  177  64580  57896  14513  59902
64864  170  64575  56614  14501  60067
64872  175  64580  55818  16542  59331
64877  168  64578  55635  16875  59179
64886  170  64576  55346  17951  58655
64880  164  64584  54852  18462  59886
64882  170  64573  56301  15812  61676
64880  176  64573  58219  14167  61225
64880  173  64597  58621  14685  58979
64878  184  64575  58924  16729  56597
64878  179  64580  59075  18445  55829
64875  172  64579  59614  19417  56482
64871  177  64578  60573  20200  59163
64875  171  64576  61350  19236  62184
64879  158  64576  62063  17356  63512
64872  164  64574  63081  15037  63047
64875  171  64587  64075  13625  61950
64885  171  64574  64011  12557  61746
64864  162  64576  63659  13198  61013
64880  177  64585  63834  14605  60967
64878  168  64593  63910  16364  61722
64876  165  64586  63503  17930  62552
64872  164  64587  63441  18942  62380
64873  177  64581  64166  20031  60688
64884  172  64585  64427  21227  59123
64873  168  64591  63928  22791  57612
64874  174  64581  63622  23407  56376
64882  177  64574  63341  23403  56139
64866  159  64574  63691  22956  55253
64889  168  64586  64200  21298  55022
64870  177  64583  63293  22852  52280
64869  173  64587  62034  23737  52915
64863  169  64577  62778  21171  56715
64873  165  64580  62032  22673  57032
64874  173  64586  61247  24519  56766
64877  166  64576  60900  25410  57023
64867  180  64587  59970  25124  56064
64886  167  64586  59281  24095  54590
64869  168  64573  59374  21125  54053
64872  174  64583  60267  18204  54937
64887  176  64590  61755  16275  55950
64871  170  64583  62196  15072  58051
64870  171  64582  61218  13610  60959
64869  193  64584  60363  12272  59249
64875  176  64589  59908  11927  60515
64865  172  64583  59943  13139  60086
64872  171  64588  60034  13135  59661
64873  157  64583  60671  12660  60463
64889  160  64576  59729  12989  60652
64873  166  64577  58860  13625  59161
64880  171  64581  57723  14532  58359
64869  162  64589  56575  15075  58625
64888  171  64578  55885  15652  59105
64875  174  64578  55835  15797  60138
64873  161  64585  56355  14976  61161
64866  179  64576  55496  14295  62464
64864  169  64564  52067  16870  62076
64887  169  64578  51172  15087  63519
64874  165  64575  53241  12622  64541
64879  180  64581  55426  16058  60291
64875  157  64587  58004  20499  54994
64874  178  64575  58755  21977  53075
64887  170  64582  59223  20824  54246
64873  164  64571  59924  19704  55313
64882  161  64580  61148  18045  57853
64874  179  64578  62068  15959  60383
64890  176  64587  62673  14425  62242
64882  178  64585  63003  13400  61885
64873  178  64582  63150  13312  61485
64865  174  64585  63600  13696  61003
64872  174  64589  63675  14289  60744
64868  180  64581  63453  15593  60874
64851  179  64592  63237  16239  61412
64878  184  64580  62757  17044  61738
64887  172  64581  63066  18565  60420
64873  163  64569  64331  19943  58800
64880  169  64578  64658  22050  58635
64886  188  64581  64082  23275  59260
64862  174  64578  63116  24811  58890
64876  175  64588  62513  25158  58096
64876  180  64597  63413  23822  57085
64905  179  64581  63994  22715  55800
64876  172  64588  62252  25368  52885
64872  166  64591  61904  24722  54420
64865  166  64575  62309  22601  56999
64870  169  64589  62314  22339  56513
64872  171  64580  62151  22378  56040
64876  160  64590  61513  22684  55533
64875  168  64587  61155  22011  54696
64877  174  64585  61022  21448  54320
64882  169  64579  61527  20140  54656
64865  171  64588  62254  18765  55480
64883  170  64571  62160  17489  56926
64887  172  64574  61659  16331  57990
64869  165  64574  61088  15612  58172
64864  173  64570  60744  14783  56400
64880  166  64580  59788  13934  58215
64872  162  64578  59551  13116  58626
64870  162  64574  57416  11892  59386
64870  167  64588  57033  11249  57808
64872  176  64578  58396  11366  56722
64878  190  64585  57184  12338  58060
64880  177  64585  56759  12850  61148
64869  163  64585  56188  13588  61524
64879  178  64578  55490  14357  59809
64882  163  64584  54092  14628  58235
64876  168  64587  53694  13832  58977
64866  168  64585  54291  13964  60721
64882  174  64572  53124  17609  60889
64874  172  64575  54302  16102  61064
64870  178  64590  55083  15270  60971
64880  166  64587  56906  15884  59173
64868  168  64598  59145  17681  57202
64880  180  64590  60458  19648  56384
64876  178  64575  60047  21541  58338
64875  162  64583  60071  22133  60966
64875  170  64578  60758  21166  63714
64874  161  64584  61517  18837  65118
64887  166  64584  63076  15464  63927
64866  168  64582  63584  12726  62368
64865  170  64586  63206  11586  61508
64888  163  64576  63168  11501  61919
64870  167  64579  63890  12497  62994
64875  157  64583  64236  13941  65253
64872  180  64568  63981  13624  65026
64884  153  64589  63406  16428  62816
64871  170  64581  62844  20405  64166
64876  165  64585  63340  21606  512
64864  166  64575  63826  23401  63994
64885  167  64566  64874  25234  62925
64863  169  64580  65224  26433  62117
64879  163  64580  64689  26739  61446
64883  169  64574  64585  24970  60497
64872  162  64572  63352  26409  58686
64859  164  64577  60357  29682  57673
64890  173  64559  60305  26761  59283
64864  172  64573  61400  24662  59070
64879  177  64580  61392  24011  59003
64869  177  64577  60056  23697  58610
64860  177  64585  59312  23558  58584
64885  176  64578  59293  23181  58973
64866  182  64582  60120  22606  58393
64868  171  64574  61172  21394  57844
64867  180  64585  62188  20061  58364
64867  163  64573  62211  18078  56812
64869  175  64582  61021  16015  59087
64874  171  64581  60845  15729  59823
64865  178  64581  61094  14848  60751
64880  170  64582  60349  13496  61371
64874  178  64582  59988  12086  61524
64885  171  64577  60085  10853  61910
64874  175  64569  59866  10880  62327
64876  174  64584  59384  11458  62345
64887  164  64579  59012  11331  62285
64867  169  64584  59006  11672  62288
64868  174  64591  58799  12743  62180
64880  167  64591  59019  14509  62168
64882  166  64580  59250  16544  62715
64880  173  64591  58854  16719  62514
64873  163  64583  59103  17173  62313
64877  172  64578  57665  20094  61955
64872  170  64590  59796  18174  64344
64873  161  64589  60757  18631  64255
64877  157  64588  60406  18165  63753
64878  173  64582  59803  18941  61725
64863  171  64571  59980  20757  58474
64879  177  64582  60110  20288  59572
64863  172  64580  61333  21958  58924
64884  156  64574  63489  22083  60484
64866  160  64586  64725  20035  61535
64875  173  64581  64992  17473  62798
64880  165  64573  64390  15352  63180
64889  173  64568  63256  14126  62940
64859  171  64587  63941  14044  62616
64874  172  64575  65041  14020  63122
64869  179  64578  65525  14472  63540
64878  173  64588  24  14864  63749
64879  174  64587  65188  15520  63935
64880  168  64591  65135  16994  62756
64875  176  64587  666  18645  61438
64865  174  64579  1169  20338  60366
64877  185  64582  780  22064  59745
64864  166  64571  56  23380  59154
64882  160  64586  64870  23822  58580
64885  177  64579  65106  23303  58219
64867  183  64577  65533  23226  58023
64881  168  64581  63093  27496  55780
64878  173  64576  61732  28120  55266
64885  174  64574  62040  25456  56141
64869  169  64581  62809  23590  56625
64875  176  64576  63062  23786  56586
64875  174  64579  62514  24384  56997
64874  171  64578  60834  24377  57857
64881  158  64582  59835  23693  58367
64877  166  64580  59675  22131  58006
64866  165  64580  59908  20050  57620
64879  165  64586  60114  18001  58526
64874  176  64578  60508  16091  58383
64875  164  64580  60870  14846  59637
64878  174  64578  60516  13800  60341
64877  174  64585  60512  13223  60718
64868  164  64583  59628  12225  61296
64882  184  64577  60032  11932  61609
64871  175  64584  60449  11095  62139
64870  174  64595  60853  11244  62034
64883  175  64587  59797  11962  61018
64879  166  64574  58397  12389  60249
64869  175  64580  57331  12317  60026
64879  175  64579  57201  12478  58788
64874  171  64583  57372  13790  58668
64873  174  64578  57229  15795  59182
64889  172  64588  56112  15710  60571
64874  178  64584  55782  15546  60585
64878  155  64576  55518  17377  59474
64873  166  64582  57130  15954  60614
64881  166  64571  58310  16221  60790
64875  170  64573  58801  17010  59680
64883  178  64580  58863  18084  57912
64880  174  64595  58572  19358  56418
64882  176  64577  59290  20390  56186
64882  179  64587  59984  20510  57039
64875  181  64583  60247  20069  59217
64870  162  64570  61057  19087  60344
64870  175  64584  61856  17014  61296
64869  169  64575  62434  16013  61666
64885  161  64583  63089  15583  62190
64882  171  64587  63317  15913  62139
64878  170  64585  63244  16252  62445
64883  172  64573  63642  16560  61438
64879  167  64581  65041  17266  60365
64884  164  64589  65410  17529  61130
64874  160  64576  5  18128  61281
64875  160  64575  65258  19397  60143
64880  174  64573  64932  20502  59173
64872  186  64575  64783  21750  57997
64859  165  64583  64484  22338  57629
64876  171  64575  64151  22584  58085
64871  177  64575  63838  21982  58383
64870  183  64580  63192  21810  58120
64867  170  64581  61216  25861  54738
64873  157  64583  60984  25556  54054
64874  167  64594  62186  22441  55715
64868  175  64579  62079  22822  56200
64876  171  64582  60783  24078  57015
64874  168  64579  59687  24783  57426
64850  168  64579  59650  24498  56385
64880  172  64579  60000  23090  55644
64871  172  64567  60414  21416  55735
64878  166  64590  60484  19393  56018
64871  166  64585  60184  17480  56851
64881  180  64587  59619  16327  57803
64875  165  64570  59252  14645  57613
64866  165  64582  58726  13883  59610
64881  166  64585  59028  12852  59727
64883  177  64586  57981  11607  59846
64881  180  64574  58009  10846  59715
64870  184  64579  59037  10587  61537
64880  179  64583  58541  10380  62958
64882  158  64580  58071  10814  63663
64881  174  64580  57576  12241  60762
64885  178  64573  57040  13625  58969
64884  158  64581  56076  13954  59232
64878  171  64584  55173  14326  60055
64875  172  64585  55075  14591  60702
64878  169  64578  55537  15274  60689
64888  173  64590  54787  18752  59942
64868  167  64592  54295  19350  61213
64859  168  64586  56126  17440  62570
64880  164  64578  58097  17908  60790
64877  169  64588  59924  18866  57581
64882  164  64578  59926  19867  55517
64879  168  64583  59112  19988  56128
64875  168  64584  59205  20254  56182
64883  178  64581  60496  20441  56714
64872  168  64586  61721  19378  58240
64881  167  64580  62426  17832  60440
64873  161  64578  62589  16090  62181
64878  173  64581  62860  14548  62699
64880  171  64589  63721  13994  62231
64871  180  64572  64066  13622  61807
64865  179  64580  64629  14026  62500
64870  174  64577  65031  14555  63440
64868  165  64578  64973  14971  63832
64874  170  64581  64709  16273  63345
64866  180  64580  64998  17664  62115
64888  171  64582  64869  18778  60538
64879  169  64587  64635  20121  59273
64869  183  64586  64799  21937  59645
64876  168  64567  64701  24123  60701
64876  171  64569  64213  26139  61649
64870  177  64581  64219  26041  61906
64876  170  64585  63514  26902  59918
64875  168  64576  61542  29475  56796
64874  175  64567  62048  27259  57322
64867  183  64559  62582  24991  58938
64885  169  64576  62376  24102  59084
64896  186  64571  61690  23652  58842
64874  173  64577  60945  23400  58089
64871  180  64593  60255  22848  57697
64872  190  64575  60141  21916  57122
64877  168  64582  59899  20444  57210
64889  158  64588  59933  18372  58168
64903  164  64583  59804  16039  58490
64878  166  64581  59705  15143  59294
64880  150  64573  59435  14189  59013
64876  171  64583  59611  13437  59586
64886  172  64584  58900  12407  60356
64866  177  64573  58172  11164  59572
64881  173  64582  57316  10601  59953
64868  178  64567  57070  10509  60879
64869  175  64594  57572  10641  61811
64882  172  64575  57235  10509  61996
64873  173  64586  57447  10983  61482
64879  165  64580  57597  12582  61758
64870  171  64588  56948  14507  62009
64877  167  64583  56485  15555  61694
64876  160  64570  56677  16524  61031
64868  166  64591  56551  18860  61661
64883  178  64597  55756  21164  61261
64873  161  64582  56494  19950  62352
64879  170  64585  57912  19134  62405
64864  167  64582  59575  19535  61270
64869  175  64576  60389  19741  58633
64889  185  64573  59437  18673  56750
64870  173  64582  59118  18036  56039
64875  166  64574  59410  18964  56500
64868  166  64567  60581  19419  59259
64872  175  64573  62345  18475  61987
64878  164  64564  64032  16906  63465
64873  179  64584  64722  16240  63805
64881  168  64581  64338  15316  63707
64877  177  64582  63961  14576  62781
64911  181  64569  64097  15322  61579
64886  168  64580  1227  16797  59429
64878  168  64577  2592  17206  60013
64862  172  64584  1322  16746  61817
64866  161  64576  64550  19135  62521
64878  163  64582  64928  22003  61740
64880  185  64578  64749  23173  61790
64871  158  64577  64100  24168  59728
64870  156  64588  63722  24535  58733
64874  174  64582  63797  24633  57755
64883  172  64582  63676  25268  56274
64896  170  64585  62683  27793  53528
64883  167  64582  61825  27938  53295
64876  186  64571  62831  24443  55137
64866  175  64580  62947  22558  56358
64865  170  64577  62032  22325  56907
64877  167  64592  60659  23542  56756
64875  172  64584  59352  23369  55826
64866  164  64583  59167  22232  55381
64883  176  64590  60046  20073  55108
64879  164  64589  60712  18034  55296
64880  174  64576  60530  16190  57024
64890  170  64574  60198  14295  60350
64879  178  64575  58925  12855  59871
64884  178  64568  59039  11906  59653
64870  174  64580  58896  11344  59990
64878  158  64582  57833  10256  62154
64895  177  64593  58027  9488  62864
64882  179  64581  59694  10416  62921
64881  178  64585  59783  11277  60353
64872  170  64579  59142  12621  58198
64882  167  64587  58064  13713  57673
64875  166  64584  57196  14713  58821
64871  173  64589  57232  16191  58490
64869  171  64582  56954  17746  56965
64878  172  64589  57422  17488  57481
64890  177  64574  56590  18218  59531
64877  180  64578  52560  19595  61938
64863  170  64582  51049  17697  63939
64884  176  64578  54376  15964  61452
64881  174  64581  58157  17016  57575
64895  174  64582  59368  17675  55679
64872  157  64581  58326  17993  56757
64892  169  64585  58310  18517  56912
64859  171  64585  58934  19662  58154
64877  167  64574  60350  19550  60310
64878  170  64577  61721  17876  61953
64872  177  64583  62968  15888  61757
64877  161  64563  63518  14326  60269
64862  167  64576  63610  13113  59039
64873  165  64572  64444  13392  59097
64883  169  64578  65370  14332  59804
64882  177  64581  65033  15043  61792
64877  174  64589  64873  15529  62852
64879  177  64585  64941  16378  61904
64883  175  64584  65352  18066  59984
64882  176  64578  543  19468  58796
64883  177  64585  718  21197  58439
64880  172  64585  349  22857  57582
64868  173  64581  143  24233  55741
64864  167  64562  244  23555  55478
64876  169  64576  110  21697  55750
64890  177  64575  65105  21568  54746
64884  174  64590  63544  25604  52095
64883  177  64579  63016  24900  53998
64880  182  64572  62979  24134  55904
64877  174  64576  62107  25631  55913
64870  168  64589  60946  26961  55751
64871  166  64573  59641  27349  55092
64874  162  64581  59184  26292  54135
64875  181  64571  59190  24478  53037
64885  171  64600  59287  21865  53833
64865  175  64593  59499  19679  55500
64878  171  64589  59970  18330  57227
64874  168  64574  60666  17246  58784
64875  165  64588  60601  16124  60518
64879  161  64585  60061  15227  60652
64863  172  64589  59143  13079  61531
64874  179  64586  59353  12074  60972
64897  150  64581  58931  11230  60906
64867  159  64579  58868  10319  60702
64873  175  64571  57952  9782  60540
64882  177  64582  56986  9666  60396
64876  169  64570  56139  9823  58698
64869  173  64578  55181  10881  58019
64868  170  64575  53327  11034  57867
64877  171  64587  52567  11585  57147
64876  175  64574  52744  13004  57306
64889  173  64580  53976  14188  59512
64884  179  64575  53830  18867  60506
64866  178  64586  53814  19001  63328
64883  174  64580  56505  17291  63681
64890  167  64580  59178  18106  61798
64876  164  64566  60412  18313  60108
64886  172  64565  59675  19330  59168
64867  173  64577  58523  21235  58172
64881  166  64573  58447  22821  57505
64881  173  64580  59483  23447  57722
64880  176  64584  61039  22469  58889
64883  166  64585  62281  20535  60187
64871  175  64590  62688  18171  60952
64861  160  64578  61839  16444  61132
64882  165  64576  61330  16446  61852
64876  169  64590  63602  16675  61233
64871  181  64586  746  17560  61565
64871  173  64578  834  18465  61919
64868  165  64573  653  18897  62332
64872  174  64577  273  18527  61967
64862  162  64585  65258  17993  60946
64887  168  64577  64371  18919  59034
64871  180  64579  63725  20732  58213
64880  158  64580  61415  22941  58652
64877  179  64577  60116  24337  58292
64871  174  64568  59333  25003  58322
64877  159  64569  59386  23993  58664
64878  169  64574  59332  25111  57171
64872  178  64580  57818  26727  55271
64866  160  64582  57195  24587  56417
64870  149  64587  57553  23512  57274
64880  175  64577  58285  22700  57046
64863  172  64584  58611  22613  56737
64884  174  64576  58215  23337  56033
64897  169  64581  57342  23088  55202
64879  173  64587  57417  21605  54358
64885  171  64573  57870  19639  53421
64887  175  64573  58586  17288  53816
64864  179  64584  59306  15106  54557
64877  166  64585  59622  13548  56106
64865  177  64576  59974  12456  54258
64869  168  64582  60109  11754  59045
64877  171  64582  60586  10698  60045
64866  173  64571  60676  9357  60631
64873  176  64566  60399  8654  60988
64864  176  64575  59672  9440  60612
64868  169  64582  58548  12013  59933
64884  184  64569  57658  13778  60517
64871  168  64579  57306  14098  60402
64884  171  64581  56949  14896  59196
64890  176  64585  56346  16050  58488
64884  158  64582  55969  16536  58537
64879  159  64581  55550  16618  59684
64868  172  64587  54947  17547  59544
64877  168  64579  54294  16858  59729
64862  184  64575  55968  13434  59968
64881  169  64575  57634  10543  59946
64878  162  64580  57284  9726  59675
64869  159  64581  55819  13501  56828
64902  175  64572  58081  18536  56894
64873  162  64566  56725  20881  56364
64874  169  64577  59167  22350  58550
64888  178  64583  62316  22092  60022
64874  168  64578  63296  19879  61242
64879  173  64578  63368  17454  61692
64861  166  64584  63064  15355  60838
64879  162  64582  63148  14072  60066
64878  175  64571  63563  14150  61016
64877  177  64581  63849  15346  60528
64884  165  64586  64735  15922  60960
64882  171  64587  64615  16511  62868
64877  171  64593  64128  17214  63131
64864  179  64571  63280  18617  61899
64871  171  64574  62636  19394  60692
64880  175  64580  61962  21807  58388
64874  156  64583  60436  25232  57553
64877  172  64575  59935  26685  59285
64875  165  64580  60438  26403  61462
64866  173  64585  61892  24842  61598
64876  172  64576  61754  25265  58557
64878  178  64583  60891  26879  54621
64880  172  64576  61805  23661  53827
64865  177  64567  62308  22230  53178
64870  174  64578  61795  21380  54534
64883  168  64581  61338  21928  55271
64880  171  64586  60629  22624  55035
64874  178  64583  59478  22528  55021
64882  175  64571  59058  21837  54083
64870  168  64588  59302  20005  53864
64881  176  64574  59713  17991  55015
64875  169  64583  59827  16222  56660
64868  166  64576  59599  14184  59756
64888  174  64570  59005  13446  58887
64880  176  64568  59300  12111  58914
64871  163  64582  59372  11389  59565
64864  166  64580  59412  10703  60113
64885  173  64570  59897  10642  60694
64880  170  64572  59855  10280  60804
64885  160  64571  59181  10802  60777
64867  174  64577  58623  11269  60522
64885  165  64573  57651  13353  61629
64886  169  64578  56388  14700  61502
64877  166  64572  56328  15040  61377
64857  184  64577  56577  15560  61563
64865  170  64566  56620  15812  62047
64866  167  64582  55625  17054  61055
64866  181  64575  54485  19130  60476
64874  175  64571  55178  17416  61696
64875  188  64576  56826  16757  62626
64875  172  64585  58200  17452  61359
64873  179  64575  59242  19090  59434
64873  165  64585  58889  20054  57485
64882  179  64582  58547  19971  57212
64867  178  64572  58415  20323  57935
64882  186  64576  59280  20401  59653
64873  173  64579  60230  19359  61567
64879  167  64589  61642  17596  62625
64873  172  64583  62089  16050  62467
64878  168  64587  62224  14663  62081
64876  173  64581  62078  14035  60729
64885  173  64583  61908  14343  59690
64869  163  64580  63593  15083  59633
64884  170  64583  64039  16093  60545
64890  166  64576  63915  16893  62014
64863  165  64593  63679  17132  62333
64872  159  64583  63572  17642  61712
64885  179  64579  63816  18922  60780
64864  167  64582  63755  20340  60073
64884  176  64583  63306  22010  60109
64881  166  64584  61880  23111  61093
64876  171  64584  61471  22855  59934
64894  178  64584  62008  21742  57326
64875  163  64579  61617  24918  52823
64884  175  64584  61656  26056  52248
64870  168  64579  61567  25517  54151
64868  182  64573  61979  24309  56199
64866  161  64580  62207  23657  57609
64871  172  64576  61647  23566  57638
64870  169  64587  60926  23587  57094
64893  171  64584  60130  24218  56721
64866  173  64573  60115  23944  56778
64882  175  64575  60335  22123  57137
64881  173  64589  60612  19757  57575
64873  169  64572  60089  17594  57736
64869  173  64572  59633  15867  58345
64886  177  64568  59697  14620  59390
64879  170  64568  59910  14079  59891
64878  172  64578  60127  13398  60686
64882  170  64585  60083  12483  60966
64876  179  64581  60140  12173  60935
64884  167  64581  60183  12515  61377
64878  174  64585  59837  12197  61855
64870  169  64583  59335  12680  62084
64878  168  64571  58342  13083  61832
64869  176  64584  56478  13727  60370
64879  173  64577  56172  13761  59262
64873  163  64575  56109  13763  58954
64884  183  64574  56194  14176  59230
64879  188  64583  56187  15859  59457
64885  162  64575  55487  19534  59897
64878  171  64574  56114  18713  61563
64883  162  64578  58512  17381  61943
64875  170  64566  60389  16593  59987
64871  154  64579  60908  17076  57664
64892  170  64580  59960  18094  57119
64882  167  64574  59470  18988  58048
64882  162  64584  59243  20132  58607
64868  155  64576  59549  21093  59267
64876  169  64567  60175  20839  60532
64875  157  64576  60901  19413  61018
64856  174  64571  62209  17662  60589
64892  166  64576  62325  16394  59794
64881  170  64577  62591  16264  59760
64874  176  64580  63145  17146  59985
64873  178  64577  62911  18205  61945
64883  186  64582  63054  18731  62479
64859  159  64585  63826  19028  61352
64868  171  64583  65118  19039  60443
64868  177  64581  74  19168  59521
64878  169  64583  65457  19269  59223
64886  181  64573  65040  20372  59499
64875  172  64581  63920  22315  59374
64883  173  64586  63230  22918  58318
64871  163  64584  63303  22278  57354
64882  165  64570  63431  20978  56966
64876  164  64568  63328  21449  55777
64870  165  64593  61979  24439  53952
64878  183  64590  60951  23849  53939
64881  176  64573  61272  22104  55179
64868  166  64587  61474  22055  55687
64883  164  64580  61469  23336  56278
64891  164  64586  60513  24576  56806
64872  170  64571  59342  24601  56628
64871  163  64571  58790  24214  55423
64873  176  64570  58835  22402  54906
64887  158  64590  59141  20052  54723
64885  164  64585  59118  18114  55564
64885  168  64582  58959  16479  56768
64876  179  64588  58678  14974  57959
64879  175  64576  58111  13041  59828
64882  180  64581  58453  12093  59007
64882  176  64585  58597  12052  58640
64874  171  64595  59604  11789  59159
64880  166  64581  59600  12078  60094
64870  173  64587  58087  11975  61465
64875  167  64582  56759  12174  59960
64873  167  64582  55960  12433  57930
64889  177  64578  55161  12233  56887
64870  168  64584  55118  12692  57296
64875  173  64589  55054  13727  58408
64879  167  64575  55622  14116  59029
64876  173  64567  56375  14645  59495
64879  168  64596  55336  18271  59070
64872  167  64577  55153  17393  60821
64879  181  64585  56662  16449  61806
64870  170  64589  58840  16782  61433
64876  173  64584  60936  17773  59639
64881  185  64584  60704  19313  58968
64870  173  64588  59565  20319  57573
64867  171  64579  58757  21278  56788
64861  167  64576  59846  21235  56427
64887  194  64576  61093  20138  57262
64887  184  64590  62415  18304  59036
64875  182  64595  63271  16403  60362
64880  172  64586  63907  15328  61293
64877  172  64592  63920  14656  61800
64873  183  64583  63652  14311  61926
64884  173  64581  63026  14640  62253
64878  165  64590  63462  15628  61767
64880  172  64591  64712  17214  60839
64877  167  64582  87  18172  60110
64890  173  64582  313  18025  59709
64871  170  64571  65387  18083  59002
64886  176  64582  65519  18941  58472
64867  159  64575  65312  21048  57566
64865  167  64578  65136  22933  57133
64886  176  64582  64622  23155  56494
64872  172  64582  64273  21907  56244
64871  174  64572  63793  23538  53382
64878  166  64576  62296  26223  50860
64858  169  64585  61547  24934  51331
64888  164  64579  61601  22556  53550
64868  178  64591  61305  21829  55061
64863  173  64585  60517  22858  54720
64882  179  64587  60353  24060  54564
64874  184  64573  59487  23613  55712
64869  166  64572  58956  22948  56460
64870  160  64573  59305  21162  56413
64868  173  64579  60044  19147  56919
64874  184  64581  60145  17269  57725
64878  184  64569  60167  15867  58252
64883  172  64570  59660  14438  58571
64888  164  64577  59085  13342  57903
64886  166  64568  59045  12516  58683
64872  172  64578  59247  11620  58615
64868  172  64576  59619  11111  59212
64879  176  64581  60098  11549  59607
64868  160  64569  59496  12234  60452
64873  168  64578  57823  12763  60710
64872  176  64580  56001  13034  59345
64873  179  64577  55427  13072  57935
64884  163  64573  55812  13231  57783
64874  169  64559  55768  14010  58372
64877  169  64577  55475  13958  59294
64875  164  64581  54693  15445  59011
64860  167  64579  53444  17332  58641
64873  170  64580  54500  15817  59017
64877  170  64581  56588  15084  58009
64874  169  64582  59106  14810  57891
64872  170  64590  60462  16169  57271
64880  163  64574  60533  17848  58123
64875  175  64575  59360  18867  59546
64882  172  64567  58808  20003  59914
64880  169  64583  59211  20083  59583
64877  177  64585  60050  19209  59882
64886  152  64571  61007  17881  59739
64875  162  64584  61839  16002  59344
64864  152  64576  62034  15105  59176
64859  168  64580  62030  14717  59241
64890  180  64576  62357  15180  60224
64864  174  64577  63457  16659  59244
64881  169  64578  64517  17799  59461
64873  165  64575  64824  18451  59835
64859  167  64583  65189  19055  59970
64880  157  64578  65397  19657  59064
64880  168  64575  523  19922  58114
64877  166  64585  996  20508  56853
64866  171  64575  1143  21554  55699
64876  179  64586  64914  23626  54820
64877  178  64581  63670  23972  54126
64870  168  64577  63638  22048  54887
64890  177  64579  62767  22630  54777
64876  171  64584  60478  24870  53249
64876  173  64569  60235  24027  53891
64872  173  64574  61394  21827  54430
64878  167  64577  62093  20634  54826
64878  177  64587  61751  20416  55211
64886  173  64573  61043  21123  54810
64867  171  64582  59662  22023  54659
64885  169  64576  58600  22308  55242
64882  166  64592  58312  21436  54686
64872  171  64587  58860  19822  54503
64885  166  64588  58786  18394  55541
64867  169  64572  58587  16665  56061
64881  164  64579  58734  15445  56885
64873  161  64570  57927  15048  58503
64883  161  64581  57984  14048  61029
64868  177  64573  58442  12554  61123
64882  172  64576  59084  11799  60502
64871  160  64594  59340  11559  61040
64886  159  64572  58755  11353  61554
64878  163  64580  57457  11227  61319
64856  184  64584  56580  11571  59854
64875  175  64584  55921  11383  58619
64876  171  64584  55197  11615  57861
64873  162  64579  54875  11905  57754
64879  174  64577  54190  12993  58556
64878  176  64571  53924  14589  59974
64878  176  64585  53011  16949  59883
64873  169  64584  53275  17117  60044
64881  177  64574  54447  16673  60236
64895  179  64588  56594  16891  61808
64877  166  64582  57935  17738  62834
64885  173  64584  57604  19562  60906
64897  172  64575  57349  20629  58395
64886  164  64572  57034  21739  57645
64874  166  64570  57691  21763  58359
64886  160  64578  58858  20435  58865
64868  173  64579  60757  18485  59481
64878  169  64584  62202  16688  59927
64876  171  64583  62247  15502  59768
64881  164  64572  62261  15626  59784
64858  172  64589  62566  16199  61669
64873  171  64578  63034  17106  61858
64868  172  64567  63265  17253  63132
64866  160  64576  62928  17874  63953
64879  166  64577  63230  18790  63153
64885  165  64577  63113  18498  61280
64880  166  64578  62984  18362  59314
64872  170  64581  61949  19206  57835
64882  166  64588  61283  21297  56598
64890  167  64586  61261  23180  57055
64868  175  64581  61809  23605  57435
64876  182  64575  62344  22872  57726
64883  163  64582  62226  22192  57504
64880  187  64593  60210  25244  55337
64877  164  64587  59394  24031  56732
64878  172  64586  59353  22276  58588
64885  179  64588  59989  22576  59347
64877  156  64581  60299  22949  59765
64870  177  64591  59649  23408  58703
64881  174  64580  58996  23498  57433
64865  171  64573  58430  23427  56410
64873  169  64573  58152  22675  56335
64870  170  64588  58380  21428  56663
64886  164  64576  58313  19383  57459
64863  165  64587  58709  17268  57931
64870  169  64579  58695  15818  58243
64871  168  64587  58628  14539  58539
64879  166  64577  58214  13240  57453
64866  178  64577  57961  11919  59493
64871  170  64575  58539  10924  59351
64892  182  64587  58722  10575  59011
64889  166  64577  58620  10586  59307
64884  177  64587  58582  10717  58942
64882  174  64575  57945  11204  58978
64868  182  64582  56816  12464  58802
64865  179  64577  55612  14863  58301
64863  172  64578  54735  16803  59027
